Etiquetas de fila;AMAZONAS;ANTIOQUIA;ARAUCA;ATLÁNTICO;BOLÍVAR;BOYACÁ;CALDAS;CAQUETÁ;CASANARE;CAUCA;CESAR;CHOCÓ;CÓRDOBA;CUNDINAMARCA;GUAINÍA;GUAJIRA;GUAVIARE;HUILA;MAGDALENA;META;NARIÑO;NORTE DE SANTANDER;PUTUMAYO;QUINDÍO;RISARALDA;SAN ANDRÉS;SANTANDER;SUCRE;TOLIMA;VALLE;VAUPÉS;VICHADA;Total general
19-oct-2013;;13;;4;3;2;1;;1;3;4;;3;5;;1;;3;1;3;3;3;2;;1;;1;;2;7;;;66
19-sep-2013;;18;2;2;3;1;;1;3;1;2;;2;9;;2;;4;;1;2;;1;;1;;1;;3;7;;;66
20-apr-2013;;12;1;3;1;1;1;1;1;7;4;2;1;3;;1;;3;2;1;2;;2;1;;;;1;;7;;;58
20-aug-2013;;25;;1;;;2;;;1;1;;;12;;1;;3;1;1;2;3;3;;1;;2;1;4;9;;;73
20-dec-2013;;7;;2;1;;;;;1;2;1;2;5;;;;5;;2;;3;1;;1;;1;2;;14;;;50
20-feb-2013;;31;;3;;;;;4;9;4;;1;6;;;;3;1;1;1;3;;;;;1;1;;6;;;75
20-jan-2013;;10;1;2;1;;;;2;3;3;2;;6;;1;;2;2;1;4;1;1;1;;;;;2;11;;;56
20-jul-2013;;28;;2;1;;;;1;5;2;;1;4;;1;;4;2;3;3;3;;;1;;;;4;8;;;73
20-jun-2013;;18;;2;1;;;;2;2;3;;2;4;;2;;1;3;1;3;2;2;;;;1;2;;16;;;67
20-mar-2013;;18;;;;;;;1;4;3;;;11;;2;;1;;3;1;2;;;1;;1;3;1;7;;;59
20-may-2013;;24;1;1;;2;1;1;;2;;;2;8;;1;;1;1;;2;;;;1;;2;;;9;;;59
20-nov-2013;;15;;1;;;1;;;3;2;;;4;;;;2;1;;2;1;;;;;;;2;14;;;48
20-oct-2013;;13;1;1;1;;;1;;1;4;;1;7;;2;;5;1;1;1;;;;1;;1;2;;8;;;52
20-sep-2013;;23;1;7;;;1;;;2;;1;2;4;;4;;3;1;3;5;2;;;;;2;2;;15;;;78
21-apr-2013;;16;;4;1;1;1;1;2;5;5;2;1;5;;2;;3;1;2;;1;1;;1;1;2;1;3;13;;;75
21-aug-2013;;36;;1;1;;;1;2;3;;;2;9;;1;;2;2;1;2;1;;;4;1;3;;2;17;;;91
21-dec-2013;;9;1;;;;1;1;;2;9;;2;1;;2;;1;1;1;;2;;;1;;1;;;9;;;44
21-feb-2013;;21;;3;;;;1;1;4;2;;;1;;1;;3;;;4;;;2;1;1;2;2;3;11;;;63
21-jan-2013;;17;;2;2;;1;1;1;1;;1;1;13;;2;;6;3;1;4;1;;1;;;;1;;13;;1;73
21-jul-2013;;16;;7;1;1;;2;1;4;;;;3;;2;;6;2;1;;2;2;;;;2;1;1;10;;;64
21-jun-2013;;22;;2;1;;;;;4;2;;5;10;;1;;5;1;3;2;1;;1;;;1;2;2;15;;;80
21-mar-2013;;18;;2;1;;;;1;1;2;;3;6;;;;4;2;3;2;4;1;;;;1;;2;11;;;64
21-may-2013;;23;;1;;;;1;;2;4;;;12;;2;;2;3;2;2;1;2;;;;;1;2;12;;;72
21-nov-2013;;12;;3;;;;;;2;1;;;7;;;;5;1;2;1;2;2;;;;1;;2;8;;;49
21-oct-2013;;19;;1;1;1;;;1;2;;;;9;;;;2;;;3;1;;;;1;2;;;6;;;49
21-sep-2013;;22;;1;;;1;;4;2;1;2;6;8;;;;4;;1;2;3;1;;;1;1;;2;11;;1;74
22-apr-2013;;25;1;6;;1;;1;;5;1;2;;8;;1;;;1;2;;1;;;1;;3;1;2;12;;;74
22-aug-2013;;15;1;3;;;;;2;4;3;;;7;;2;;1;2;;3;1;;3;;;;1;3;11;;;62
22-dec-2013;;12;1;2;2;;;;1;1;2;3;1;3;;;;3;1;;;3;;;1;1;2;1;1;8;;;49
22-feb-2013;;29;;3;1;;;1;;2;7;1;;5;;1;;3;2;1;2;1;1;;;;1;2;3;11;;;77
22-jan-2013;;19;1;10;;;1;;2;4;1;3;;11;;1;;3;1;3;1;1;1;2;1;;2;;3;13;;;84
22-jul-2013;;18;2;3;;;;1;;2;;;;9;;1;;8;4;;1;3;;;;;1;2;3;13;;;71
22-jun-2013;;22;;3;2;;;1;1;6;1;;4;4;;;;4;2;3;2;1;;2;;;;1;3;9;;;71
22-mar-2013;;18;;4;1;;;;;7;2;;2;8;;2;;;4;;5;;1;;2;;;2;1;10;;;69
22-may-2013;;18;;3;;1;;1;1;4;5;;;10;;1;;1;1;2;3;3;;1;1;;2;2;2;13;;;75
22-nov-2013;;12;1;4;3;;;1;1;1;4;;;6;;1;;1;2;;1;1;;2;1;;;1;2;10;;;55
22-oct-2013;;22;;;;;;;;2;2;;;16;;;;;;;2;3;1;2;1;;2;;2;9;;;64
22-sep-2013;;14;;1;;;;2;2;4;1;;5;1;;1;;2;2;3;2;3;;1;;;2;;1;9;;;56
23-apr-2013;;17;;3;;;;;1;4;3;3;1;7;;;;1;;2;2;;;;;;;1;1;11;;;57
23-aug-2013;;25;;5;1;1;1;;2;6;2;1;;11;;1;;4;;2;3;1;;1;1;1;;2;1;9;;;81
23-dec-2013;;8;;2;;1;;;;2;4;3;1;4;;1;;5;3;4;;3;;1;2;;4;1;2;14;;;65
23-feb-2013;;22;1;2;3;;;1;3;1;1;;5;1;;3;;4;2;1;3;2;;;1;;3;3;1;8;;;71
23-jan-2013;;27;;7;;;1;;2;3;2;3;3;6;;;;4;1;1;4;;;;1;1;1;1;1;10;;;79
23-jul-2013;;20;;;;;;1;;2;1;;1;8;;;;2;2;;4;;;;;;;1;2;5;;;49
23-jun-2013;;14;2;1;2;;1;;3;7;2;;1;2;;1;;3;4;;3;2;;1;1;1;1;1;1;5;1;;60
23-mar-2013;;17;1;4;2;;2;1;;2;3;;;6;;;;3;2;1;1;1;2;;;1;;1;2;13;;;65
23-may-2013;;26;;3;;;1;;2;1;3;;;10;;2;;2;3;2;2;1;;;1;;1;;;9;;;69
23-nov-2013;;15;2;1;2;1;;2;;2;2;;1;3;;2;;3;4;1;2;1;;;1;;;;1;6;;;52
23-oct-2013;;26;;5;;;;1;1;5;2;;1;10;;2;;;;2;3;2;;;1;;;;3;11;;;75
23-sep-2013;;24;;2;1;1;;2;1;3;3;1;1;16;;1;;2;1;1;2;1;;2;;;3;1;2;8;;;79
24-apr-2013;;18;1;4;;;;;3;4;;;1;11;;2;;5;;3;7;2;;;;;1;;4;4;;;70
24-aug-2013;;17;1;3;2;;;2;;1;2;;1;4;;2;;;3;1;3;1;1;;1;;3;1;2;8;;;59
24-dec-2013;;11;;1;5;;;;;1;6;;1;;;;;2;;1;;1;;;1;;2;;;5;;;37
24-feb-2013;;12;1;;;1;;;;5;3;;1;1;;;;2;3;4;5;2;;;1;;5;;2;6;;;54
24-jan-2013;;23;;1;1;;1;;2;2;;1;;11;;3;;2;;1;1;2;;;1;;1;1;1;5;;;60
24-jul-2013;1;18;;2;1;;1;1;1;1;1;;;4;;;;1;2;;3;1;;3;;;2;1;3;6;;;53
24-jun-2013;;12;;5;1;;;;;3;1;;1;10;;1;;4;;1;1;3;;1;3;;;;2;15;;;64
24-mar-2013;1;7;1;1;3;;;;;8;1;;;2;;;;2;3;4;4;2;;1;;;3;2;;8;;;53
24-may-2013;;16;1;3;1;1;1;1;;3;4;;;4;;1;1;1;;1;;1;1;1;;;;2;2;14;;;60
24-nov-2013;;10;;2;2;;;1;;2;1;;2;4;;;;;1;;3;1;;2;1;;1;;1;8;;;42
24-oct-2013;;15;;1;1;;;;;;4;;;4;;2;;;;;2;2;;1;1;;;;2;5;;1;41
24-sep-2013;;19;;2;;;;3;;2;3;1;1;6;;2;;5;2;1;1;;;;2;;1;2;2;11;;;66
25-apr-2013;;16;;4;;;;;1;2;3;;;8;;2;;1;1;3;3;;1;;2;;;2;2;14;;;65
25-aug-2013;;13;;3;;;;;;7;3;1;2;4;;;1;3;3;;2;2;1;;;2;1;4;1;10;;;63
25-dec-2013;;8;1;;;1;;1;;;2;;2;3;;1;;5;1;1;1;1;;1;;;;1;;6;;;36
25-feb-2013;;22;1;2;;;;2;1;1;4;;;5;;2;;1;1;2;;;;;2;;1;2;1;8;;;58
25-jan-2013;;24;;4;3;;;2;1;3;2;1;1;10;;2;;2;;7;5;2;1;;1;;4;;3;4;;;82
25-jul-2013;;29;2;1;;;1;;1;2;2;;;9;;2;;;;1;;4;;;;;2;1;1;5;;1;64
25-jun-2013;;14;;4;2;1;;;1;3;2;;;8;;2;;1;2;2;4;1;;1;;;;1;2;9;;;60
25-mar-2013;1;8;;1;3;1;;1;1;5;1;;;4;;1;;3;;1;2;;;;;;;;2;11;;;46
25-may-2013;;17;1;3;1;;;1;3;8;5;;2;1;;2;;6;2;1;1;2;1;;;;1;;1;11;;;70
25-nov-2013;;16;;3;;;;;1;1;2;;2;13;;1;;1;;;2;;1;1;;;1;1;2;10;;;58
25-oct-2013;;22;1;5;1;;2;;;4;1;;;8;;1;;3;1;;3;2;1;;;;3;1;2;7;;;68
25-sep-2013;;20;;2;2;;;2;;3;1;1;3;8;;;;1;1;;2;;;;1;;1;;1;8;;;57
26-apr-2013;1;15;;4;;1;;1;;4;2;1;;10;;1;;2;;1;1;1;;2;1;;1;2;4;8;;;63
26-aug-2013;;19;;4;;1;;1;1;5;;1;;8;;1;;;1;3;3;1;1;;1;;;;2;9;;;62
26-dec-2013;;2;;1;1;;;;;1;;1;;7;;1;;4;;;;3;1;;1;;1;;;10;;;34
26-feb-2013;;21;;3;;;;;;4;6;;1;6;;3;;1;1;4;5;1;1;1;1;;1;1;3;9;;;73
26-jan-2013;;13;;2;2;;1;1;3;6;1;;1;4;;2;;6;2;3;4;1;;1;;;;1;1;10;;;65
26-jul-2013;;27;;1;;;1;;2;5;2;;2;8;;;;4;1;2;1;2;;1;1;;;1;2;7;;;70
26-jun-2013;;15;;6;;;;;1;4;3;;1;6;;1;;3;;3;1;;1;1;1;;;;2;9;;;58
26-mar-2013;;9;1;2;;;;2;1;3;2;;;11;;;;3;;1;4;1;3;;;;;3;;7;;;53
26-may-2013;;15;;;1;;;1;;5;3;;2;1;;1;;;2;2;3;;1;;;;;3;;16;;;56
26-nov-2013;;22;;2;;;;;1;2;1;2;;14;;1;;2;1;1;;1;;;2;;;;3;6;;;61
26-oct-2013;;12;1;3;4;;;;;3;6;;;1;;2;;1;6;5;2;3;;;1;;;;;7;;;57
26-sep-2013;;27;;1;2;1;;;1;2;2;4;;10;;2;;3;1;2;4;4;;;3;;1;1;3;11;;;85
27-apr-2013;1;13;1;;1;;;;2;9;1;;;6;;1;1;1;;3;2;;;;;;1;3;1;5;;;52
27-aug-2013;;20;1;3;1;;;;;3;1;;;10;;1;;2;2;3;1;2;;;;;;1;4;15;;;70
27-dec-2013;;16;;3;;;;1;;;1;1;;6;;1;;3;3;;1;1;;;;;;1;1;11;;;50
27-feb-2013;;24;;7;;;;;;2;;;2;4;;1;;;;4;3;1;;1;1;;2;1;;12;;;65
27-jan-2013;;18;;5;5;;;2;1;4;2;;2;4;;1;;6;2;3;1;3;1;;1;;;1;1;6;;;69
27-jul-2013;;25;1;2;;;;1;1;6;7;1;;6;;1;;4;1;3;3;1;;;;;1;2;1;9;;;76
27-jun-2013;;17;;1;2;;;;2;3;;1;1;6;;;;;;4;1;;;1;1;;1;;1;8;;;50
27-mar-2013;1;10;;1;2;1;;;;1;2;;;4;;;;3;;4;2;;;;1;;;;;16;;;48
27-may-2013;2;19;;2;;;;2;;12;3;;3;8;;4;;1;;3;;;1;;;;2;1;2;10;;;75
27-nov-2013;;15;;3;;;;2;;2;;1;2;11;;;;3;;2;3;4;1;;2;;;2;1;13;;;67
27-oct-2013;;3;1;4;1;;;1;1;4;1;;;3;;;;2;2;2;2;2;1;;;1;2;;1;7;;;41
27-sep-2013;;31;;2;;;1;;;2;2;;1;10;;3;;4;1;;3;;;1;2;;2;;;13;;;78
28-apr-2013;;9;;;;;;3;;5;2;;1;1;;;1;2;2;7;4;;1;;;2;2;1;2;10;;;55
28-aug-2013;;26;;1;2;;;;2;4;2;;4;7;1;3;;1;;;1;3;1;;1;;;2;4;4;;;69
28-dec-2013;;17;;3;;;;1;;;;2;2;4;;;;1;;1;;1;2;;;;;1;1;13;;;49
28-feb-2013;;23;;3;;;;;;3;1;;1;6;;;;2;2;2;4;2;1;1;;;1;;4;15;;;71
28-jan-2013;;28;;1;;;;1;2;6;1;;1;8;;3;;1;2;1;5;2;;;;;4;1;;8;;;75
28-jul-2013;;16;3;5;;;;;;7;3;;;4;;3;;5;1;3;6;2;2;;1;;2;3;2;10;;;78
28-jun-2013;;27;;4;;;;;;3;1;;1;10;;1;;4;;1;4;;;;;;1;1;;7;;;65
28-mar-2013;1;13;;2;2;;1;;;2;1;;1;4;;;;2;1;3;;2;;3;;;1;2;2;6;;;49
28-may-2013;;20;;3;;;1;;2;7;;;;10;;1;;2;;1;2;3;;;;;1;;3;9;;;65
28-nov-2013;;20;;2;;;1;1;;1;2;2;1;11;;1;;2;1;2;4;3;;;;;2;1;1;9;;;67
28-oct-2013;;13;1;2;1;;;1;;2;2;;;5;;2;;;1;;2;3;1;;;1;2;;2;5;;;46
28-sep-2013;;21;3;2;1;;;1;1;5;2;3;2;3;;1;;3;;;5;2;1;;;;1;2;2;11;;;72
29-apr-2013;;17;;5;;1;1;1;;8;;1;1;6;;1;1;1;1;;2;;1;;;;;;2;8;;;58
29-aug-2013;;16;;;2;;;;5;1;2;;1;7;;3;;2;3;1;1;;1;1;;;5;;1;7;;;59
29-dec-2013;;6;;1;1;;;;;;;2;1;1;;;;1;1;3;;3;;;;;1;1;;7;;;29
29-jan-2013;;34;;4;;;;;;1;4;;;9;;4;;2;2;1;3;1;;;;;1;;2;7;;;75
29-jul-2013;;15;;1;;;1;1;1;2;2;;;10;;3;;4;;3;3;2;3;;1;;2;2;4;5;;;65
29-jun-2013;;25;;4;1;;2;1;;3;3;1;3;7;;1;;2;;3;2;1;2;;3;1;1;3;4;8;;;81
29-mar-2013;;12;1;;1;2;;;;;;;;;;;;1;1;2;;1;;;;;4;2;1;2;;;30
29-may-2013;;30;;3;;;;;;2;2;;1;12;;3;;1;1;3;;;;;2;;1;1;3;15;;;80
29-nov-2013;;12;;3;;;;;;2;2;2;;3;;1;;2;;3;1;6;;;2;;1;;1;14;;;55
29-oct-2013;;12;;4;;;1;;;1;5;;;6;;3;;1;1;1;2;;3;;;;;;1;7;;;48
29-sep-2013;;18;1;1;;;;1;1;6;5;5;3;6;;;;5;;4;4;2;;;;2;4;;;6;;;74
30-apr-2013;;14;;1;2;;;;2;1;2;;1;9;;2;;1;1;2;6;;1;2;1;;1;;3;6;;;58
30-aug-2013;;21;;1;;;2;1;;5;3;;;8;;;;3;1;2;1;6;;2;1;;1;1;;11;;1;71
30-dec-2013;;15;;;;;;;1;;2;1;1;4;;2;;1;;;;4;;;;;2;;;8;;;41
30-jan-2013;;26;1;2;1;;;2;;3;3;;3;8;;2;;2;1;;1;1;;1;;;;1;1;8;;;67
30-jul-2013;;19;;1;;;;2;;1;2;;;8;;1;;2;2;3;1;4;;;;;3;;3;10;;;62
30-jun-2013;;17;;1;1;;1;;1;8;2;;1;1;;3;;6;1;1;4;1;;;;;;;1;7;;;57
30-mar-2013;;4;2;2;2;1;;1;3;2;1;;;2;;1;;3;1;3;3;2;;;;;;1;2;12;;;48
30-may-2013;;18;;4;;;;1;1;6;1;1;2;8;;1;;1;;1;2;;;;;;3;1;1;8;;;60
30-nov-2013;;11;;;1;;;2;;4;4;;1;3;;;;5;2;;2;;;1;1;3;;;2;11;;;53
30-oct-2013;;24;1;2;;1;;;;;2;;;9;;3;;2;1;1;2;3;;;;;1;3;3;9;;;67
30-sep-2013;;13;2;2;2;1;;1;;4;;5;;15;;2;;1;1;2;1;;2;;;;;;3;7;;;64
31-aug-2013;;14;1;3;4;;;;1;4;4;1;7;4;;1;;1;1;3;2;3;1;;1;;1;1;2;11;;;71
31-dec-2013;;5;;1;;;;;;;;1;;;;1;;;;;;5;;;;;1;;;2;;;16
31-jan-2013;;31;1;7;1;;1;2;1;4;1;1;1;10;;;;2;;4;1;;;1;;;1;2;1;11;;;84
31-jul-2013;;26;;2;;;;1;;2;1;;4;10;;5;;1;;;3;1;;;;;3;1;1;9;;;70
31-mar-2013;;22;;4;1;;2;1;;5;1;;1;4;;;;;1;3;2;1;;;1;;;1;1;7;;;58
31-may-2013;;14;;4;;;;1;2;3;5;;1;12;;1;;9;1;2;3;;1;;1;1;3;1;;17;;;82
31-oct-2013;;12;2;1;;;1;;;3;6;;;4;;;;4;2;2;1;2;;1;;;2;;;5;;;48
