Etiquetas de fila;AMAZONAS;ANTIOQUIA;ARAUCA;ATLÁNTICO;BOLÍVAR;BOYACÁ;CALDAS;CAQUETÁ;CASANARE;CAUCA;CESAR;CHOCÓ;CÓRDOBA;CUNDINAMARCA;GUAINÍA;GUAJIRA;GUAVIARE;HUILA;MAGDALENA;META;NARIÑO;NORTE DE SANTANDER;PUTUMAYO;QUINDÍO;RISARALDA;SAN ANDRÉS;SANTANDER;SUCRE;TOLIMA;VALLE;VAUPÉS;VICHADA;Total general
19-jul-2015;;9;;5;2;;;1;4;3;1;;;2;;2;;2;2;1;;;1;;1;1;3;2;1;8;;;51
19-jun-2015;;14;1;4;2;;;2;;5;3;;;13;;;;2;;;4;2;1;1;2;;2;3;2;12;;;75
19-mar-2015;;13;;3;;;;;1;8;3;;;12;;2;;;1;2;2;1;;1;1;;1;1;1;13;;1;67
19-may-2015;;18;;6;;1;2;1;1;4;1;2;1;8;;1;;1;;2;1;1;1;1;;;1;;;10;;1;65
19-nov-2015;;5;;3;;;2;2;1;4;3;;2;14;;1;;1;2;1;3;6;1;;1;;1;;;8;;;61
19-oct-2015;;13;;2;;;;2;;7;3;1;1;10;;4;;3;;1;4;5;;;2;1;2;1;;14;;;76
19-sep-2015;;13;;3;;;1;;;5;3;;5;4;;6;1;1;;3;2;8;;;3;;3;2;3;9;;;75
20-apr-2015;;19;;3;1;;;1;;1;2;1;1;7;;2;;1;;2;1;4;;;;;2;;;12;;;60
20-aug-2015;;13;;3;1;;;1;;6;1;;3;18;;5;;2;;1;1;2;;;;;1;;;12;;;70
20-dec-2015;;19;;4;2;;;;4;9;2;1;3;8;;4;;5;3;1;3;8;1;3;;;3;3;1;13;;;100
20-feb-2015;;16;1;3;;;;;3;2;2;;;8;;6;;3;1;3;1;3;;1;;;1;1;2;11;;;68
20-jan-2015;;12;1;1;2;;;;;6;2;2;2;11;;;;1;;2;1;2;1;;;;1;;;17;;;64
20-jul-2015;;7;1;;1;1;1;;1;6;2;1;1;5;;2;;1;1;3;2;5;;;1;1;2;;1;13;;;59
20-jun-2015;;10;2;3;;;;1;;6;1;1;;10;;2;;2;;3;2;4;;1;;;4;5;1;12;;;70
20-mar-2015;;22;;2;2;;;1;2;2;2;;;13;;4;;3;1;3;2;4;;;;;;2;;6;;;71
20-may-2015;;18;;3;2;1;;;;4;1;1;;12;;5;;2;;1;2;10;;;1;;3;2;;10;;;78
20-nov-2015;;22;1;5;2;;;1;3;4;2;;3;13;;3;;2;;2;;6;;;1;2;;;;13;;;85
20-oct-2015;;16;;4;;1;;;3;;1;;3;15;;6;;3;3;2;2;3;1;;;;3;1;1;15;;;83
20-sep-2015;;5;;4;5;;1;2;4;8;1;5;2;4;;2;1;3;1;1;;4;;2;;;1;4;;3;;;63
21-apr-2015;;21;;1;;;;;;2;2;1;1;13;;2;;3;;7;;4;1;1;;;2;;;16;;;77
21-aug-2015;;14;2;5;;;;1;;4;2;;3;10;;1;;1;3;1;5;5;1;;1;;1;;1;9;;;70
21-dec-2015;;19;1;4;;;;1;1;4;2;1;2;6;;4;;3;;1;;5;;;;;;2;;17;;;73
21-feb-2015;;19;;4;;3;;;1;2;8;;1;9;;2;;4;1;5;2;4;;;;;3;1;1;9;;;79
21-jan-2015;;26;;3;2;;;4;;3;4;1;2;8;;;;3;;1;1;2;1;1;2;;1;3;3;19;;;90
21-jul-2015;;23;2;5;;;;1;;5;2;;1;8;;1;;;;2;2;1;2;;1;;2;;;6;;1;65
21-jun-2015;;11;;4;1;;;2;1;5;1;1;;4;;5;;6;1;1;4;6;1;;;;;1;1;14;;1;71
21-mar-2015;;14;;6;2;;;;2;6;6;;1;5;;3;;1;1;1;3;6;;;2;;;2;;2;;;63
21-may-2015;;14;1;5;;;;1;1;1;5;1;6;9;;4;;1;;1;1;5;;;1;;4;2;3;9;;;75
21-nov-2015;;16;;3;3;;2;;2;6;5;;1;5;;1;;1;3;4;3;6;1;2;2;;1;2;3;10;;;82
21-oct-2015;;20;;3;1;;;2;2;7;5;;;9;;;;3;1;1;4;4;1;1;;;4;3;1;8;;;80
21-sep-2015;;21;;2;1;1;;;1;6;4;1;1;11;;;;2;;;4;4;1;;;1;1;1;3;13;;;79
22-apr-2015;;18;;2;;;;;;1;2;1;1;3;;;;1;;1;1;3;1;2;;;2;;1;16;;;56
22-aug-2015;;14;1;7;1;;2;2;2;7;4;3;3;4;;3;;6;2;2;1;7;1;1;;;2;5;2;10;1;;93
22-dec-2015;;16;;3;1;;;;;5;5;1;;12;;6;1;1;;2;;7;;;1;;2;2;1;10;;;76
22-feb-2015;;7;2;2;2;1;1;2;4;5;1;;2;4;;3;;2;2;1;2;1;;1;2;;1;;2;10;;;60
22-jan-2015;1;29;2;2;1;;;1;2;3;;;;12;;3;;3;;2;2;3;;;;;3;2;2;9;;;82
22-jul-2015;;17;;4;1;;;1;1;3;5;;2;11;;;;4;;3;2;4;;;1;;3;;;5;;;67
22-jun-2015;;14;1;6;1;;;1;;5;3;;;17;;2;;;2;1;5;3;1;;;;;1;1;8;;;72
22-mar-2015;;10;1;5;;;2;2;2;3;4;1;2;4;;1;;2;4;1;3;6;1;;;;2;;;4;;;60
22-may-2015;;20;;1;;;;;;3;3;3;3;13;;6;;3;3;5;2;5;1;1;;1;3;;;18;;;94
22-nov-2015;;12;5;5;2;;;1;2;4;3;1;3;7;;2;;3;1;4;3;3;1;;2;;;2;1;14;;;81
22-oct-2015;;13;;1;1;;;2;;3;2;1;3;13;;3;;2;1;3;3;7;1;;1;;2;;1;14;;;77
22-sep-2015;;20;;2;2;1;;;4;4;3;1;;4;;2;;1;;3;3;6;;;1;;2;1;;10;;;70
23-apr-2015;;22;1;2;;;1;1;;2;1;;1;5;;2;;3;;;1;4;;1;1;;1;2;1;10;;;62
23-aug-2015;;10;1;2;1;;1;;;10;2;1;;7;;;;;;1;5;4;;;2;1;3;;;17;;;68
23-dec-2015;;25;;5;3;;2;;1;6;4;;1;7;;3;;3;2;2;1;9;;;;2;3;1;;14;;;94
23-feb-2015;1;19;;1;1;;;;1;5;2;2;1;8;;1;2;2;;1;;2;;;;;1;2;;9;;;61
23-jan-2015;;20;2;6;3;;;2;;3;2;;2;10;;;;4;;3;1;5;;1;1;;;1;;18;;;84
23-jul-2015;;14;;;2;;;1;3;10;6;;;9;;3;;2;1;2;1;4;;;1;;;1;;9;;;69
23-jun-2015;;14;;;2;;;;;5;1;2;3;13;;4;;1;;1;1;4;2;2;;;2;1;2;10;;;70
23-mar-2015;;7;1;3;;1;;;1;2;;1;;2;;;;;1;1;2;3;2;;;;3;1;;6;;1;38
23-may-2015;;12;;;1;;;3;2;2;3;2;3;6;;1;;5;1;1;1;4;3;1;2;;3;1;;15;;;72
23-nov-2015;;20;;6;2;;;1;2;4;1;;;15;;;;3;1;1;;4;;;2;1;1;;1;10;;;75
23-oct-2015;;20;;2;3;;;1;1;2;2;;2;10;;6;1;3;;5;4;9;1;;1;;2;1;1;14;;;91
23-sep-2015;;23;;3;1;;;;4;4;1;3;;16;;1;;3;;2;3;8;;;;;;;1;14;;;87
24-apr-2015;;16;;1;;;;1;;4;2;;1;15;;2;;5;1;2;3;2;;1;1;;1;1;1;11;;1;72
24-aug-2015;;21;1;8;;;;;;11;4;2;;10;;1;;2;1;2;2;5;;;;;1;;;15;;;86
24-dec-2015;;13;;3;2;;;;;2;3;;3;4;1;2;;3;1;1;1;5;1;;1;;3;3;4;7;;;63
24-feb-2015;;20;1;5;;;;3;;5;1;1;1;15;;4;;;1;2;2;6;;;2;;1;;;14;;;84
24-jan-2015;;17;1;3;2;;;2;1;4;5;2;2;6;;4;;1;1;3;3;3;2;;1;;2;;1;10;;1;77
24-jul-2015;;14;;4;1;;;;;2;6;1;3;8;;2;;5;1;1;4;6;;;;;3;;1;16;;;78
24-jun-2015;;18;;6;2;1;2;2;;4;1;2;1;13;;;;3;2;2;;8;;;1;;;1;;12;;;81
24-mar-2015;;21;;6;1;;1;;1;;2;2;1;12;;5;;;1;1;1;3;;1;;;;;;7;;;66
24-may-2015;;14;1;5;2;;;1;2;3;9;2;;8;;4;;5;1;5;1;1;1;;;;1;1;1;4;;;72
24-nov-2015;;19;;7;2;;;;1;4;2;1;;11;;2;;3;;1;2;2;;1;;;3;;;12;;;73
24-oct-2015;;13;;1;1;;;1;;3;1;1;2;6;;1;;2;;3;4;3;;1;1;;;1;;9;;;54
24-sep-2015;;20;1;3;1;;;;1;1;1;;1;11;;2;;3;;4;3;8;;;3;;1;;;5;;;69
25-apr-2015;;9;2;2;2;;;;2;2;2;;;6;;3;;3;1;6;3;5;;;;;2;;;10;;;60
25-aug-2015;;11;1;5;1;;;1;1;4;2;;2;13;;2;;2;2;;4;4;;;2;1;1;;;17;;;76
25-dec-2015;;4;1;4;2;;2;1;2;5;1;;;1;;1;;2;;5;2;2;1;;1;;1;1;1;7;1;;48
25-feb-2015;;13;;4;1;;1;1;2;4;1;;2;11;;;;1;1;3;1;5;1;1;2;;;1;1;12;;;69
25-jan-2015;;9;;3;1;;;;3;4;4;1;3;7;;;;3;;1;2;;;;2;2;2;1;;14;;;62
25-jul-2015;1;15;1;2;;;;;;6;4;1;3;2;;2;;1;;;6;3;;;;;2;1;3;9;;;62
25-jun-2015;;15;;3;;;;2;2;3;2;;2;8;;;;1;3;2;1;2;;;;;1;;1;17;;;65
25-mar-2015;;25;;1;2;;;2;1;1;;;2;14;;1;;1;1;1;2;9;2;1;;;1;;3;14;;;84
25-may-2015;;18;;3;;1;1;2;;3;2;;;15;;1;;;;2;2;1;;;2;1;;;;13;;;67
25-nov-2015;;21;;3;;;;1;;5;1;1;1;18;;3;;;1;1;;5;;;;;2;1;;7;;;71
25-oct-2015;;7;1;;1;;;1;5;6;1;1;3;4;;1;;1;;;1;4;;3;;1;2;2;;8;;;53
25-sep-2015;;20;1;2;1;1;;;1;4;4;3;;4;;2;;1;2;1;;8;;1;1;1;3;;1;10;;;72
26-apr-2015;;6;2;2;2;;;1;1;5;1;;1;5;;;;7;;3;1;8;;;;1;2;2;2;11;;1;64
26-aug-2015;;23;;2;1;;;;1;4;5;2;1;13;;;;;1;1;2;2;;2;1;2;3;2;1;12;;;81
26-dec-2015;;10;;4;;;1;1;2;7;1;;;7;;2;;2;1;2;;4;3;;1;;1;2;1;12;;;64
26-feb-2015;;25;;2;2;;;;1;2;1;;1;13;;3;;1;2;2;2;3;1;1;1;;2;1;2;15;;1;84
26-jan-2015;;29;;5;;;;1;2;7;3;1;2;10;;2;;3;;2;3;1;;;2;;1;3;1;12;;;90
26-jul-2015;;12;;5;;;;2;;3;2;2;3;5;;1;;2;1;1;5;2;;;1;;1;;2;10;;;60
26-jun-2015;;21;;6;;;;1;3;5;4;;1;11;;2;;2;1;1;2;2;2;1;1;;;2;;7;;;75
26-mar-2015;;17;;7;2;;;;1;3;1;1;2;5;;;;6;1;1;;2;;;;;;;2;4;;;55
26-may-2015;;14;;;1;;;;;5;2;;1;12;;4;;;1;6;2;5;;1;1;;2;;3;8;;;68
26-nov-2015;;14;1;7;3;;1;1;1;7;1;;2;16;;;;2;2;2;8;5;1;;1;;3;;1;10;;;89
26-oct-2015;;18;;4;1;;1;;;2;;1;;11;;3;1;4;1;5;2;8;;;;;1;;1;13;;;77
26-sep-2015;;14;;5;;;;;1;2;4;2;4;10;;2;;4;2;2;;8;1;;1;;;5;2;15;;;84
27-apr-2015;1;16;1;5;3;;1;;;2;3;;2;16;;2;;;;3;;3;1;2;;;2;;1;12;;;76
27-aug-2015;;22;;1;1;;;1;2;6;1;;1;11;;2;;;2;2;4;13;;2;;;2;2;;14;;;89
27-dec-2015;;14;;1;;;1;;;5;2;;1;1;;1;1;6;;2;;4;;;;;;1;2;6;;;48
27-feb-2015;;30;;4;3;;1;1;2;3;2;;2;13;;;1;;1;4;5;6;2;;;;2;1;1;15;;;99
27-jan-2015;;18;;4;;;;1;;3;;3;2;12;;4;;1;2;1;4;3;;;3;;2;1;;20;;;84
27-jul-2015;;28;2;5;;;;;2;6;1;;2;9;;1;;1;1;;1;3;1;;1;1;3;;4;15;;;87
27-jun-2015;;15;;4;2;;1;1;2;6;3;1;;8;;3;;1;1;1;4;4;2;1;1;1;2;1;;8;;;73
27-mar-2015;;21;1;5;;2;;;;4;5;1;;5;;5;;1;1;;2;3;;;2;;2;;1;9;;;70
27-may-2015;;15;;2;;;;;;6;6;;1;12;;2;;1;;1;1;6;1;;1;1;3;1;;7;;1;68
27-nov-2015;;8;1;5;1;;2;1;1;1;5;;3;12;;1;;2;2;2;1;10;3;;1;;3;1;1;7;;;74
27-oct-2015;;10;2;8;4;;1;2;1;6;1;1;1;17;;3;;6;;3;;8;;;2;1;2;1;;13;;;93
27-sep-2015;1;5;;5;;;1;;1;4;7;;2;8;;;;4;;3;3;3;1;;;;1;2;;13;;;64
28-apr-2015;;16;;2;;;;1;2;6;2;;2;14;;3;;1;;2;1;5;;;1;;2;1;;3;;;64
28-aug-2015;;15;;3;2;;;1;2;2;1;1;1;19;;3;;2;1;1;1;4;;;1;;;2;1;8;;;71
28-dec-2015;;21;2;1;2;1;2;;;6;1;;1;8;;4;;4;;1;1;8;;;;;2;1;;7;;;73
28-feb-2015;;16;1;8;2;;;;1;3;3;;;11;;1;;3;2;3;2;2;1;;1;;2;;2;8;;;72
28-jan-2015;;33;;4;;;;;1;4;2;1;1;10;;1;;;3;3;;3;;1;2;;4;2;1;13;;;89
28-jul-2015;;18;1;6;1;;;2;4;3;;2;2;8;;2;;;1;2;2;6;1;;;;1;1;2;11;;;76
28-jun-2015;;11;;;2;3;;3;;8;2;1;2;3;;3;;3;1;3;3;7;1;1;;;4;1;;5;;;67
28-mar-2015;;18;1;4;2;;1;2;1;2;;1;1;9;;1;;2;;3;;6;;;1;;2;3;2;13;;;75
28-may-2015;;12;;2;1;;;1;1;5;3;;;14;;3;;6;5;;3;5;;;2;;2;;1;7;;;73
28-nov-2015;;15;;6;1;;1;2;1;4;3;;;4;;4;;4;5;5;2;15;1;1;1;;4;1;;12;;;92
28-oct-2015;;18;1;4;1;;;;3;5;3;1;;15;;2;;4;;5;2;5;;;1;;1;;1;17;;;89
28-sep-2015;;17;;7;2;;1;;;4;3;;1;15;;3;;2;1;1;3;9;;1;2;;1;1;1;9;;;84
29-apr-2015;;20;2;2;1;;;1;;4;1;1;;14;;;;5;5;2;1;3;;1;;;1;;1;7;;;72
29-aug-2015;;13;;5;;;;;2;3;1;;3;3;;;;3;;3;3;9;;;;1;1;;1;10;;;61
29-dec-2015;;23;1;2;2;;;;2;5;2;1;;11;1;1;;4;1;1;1;5;1;;1;;2;;2;12;;;81
29-jan-2015;;20;;1;1;;;;;4;2;1;1;9;;3;;2;5;4;4;2;;;;;;1;1;15;;;76
29-jul-2015;;20;;4;1;;;;1;2;4;;1;8;;4;1;4;;3;2;5;;;1;;3;;;13;;;77
29-jun-2015;;6;3;;1;1;;;1;3;2;1;1;7;;1;;7;;;2;1;;;1;1;2;;;15;;;56
29-mar-2015;;15;;1;3;1;;;5;2;3;1;6;6;;1;;1;;2;1;8;;;;;2;;3;6;;;67
29-may-2015;;18;;;1;;;2;2;4;4;;3;11;;1;;3;1;6;;5;1;1;2;;2;2;;12;;;81
29-nov-2015;1;7;2;6;2;;;1;2;6;2;2;1;5;;2;;5;;4;2;7;4;1;1;;4;2;2;11;;;82
29-oct-2015;;19;2;3;1;;;;1;5;2;1;2;14;;4;;;2;;1;3;2;;3;;;1;;15;;;81
29-sep-2015;;17;1;6;1;1;;;2;3;4;;;12;;5;;2;;;;8;1;;;;1;4;2;8;;;78
30-apr-2015;;12;1;2;1;;;1;;2;;;1;14;;2;;2;2;4;2;3;;;;;1;2;;8;;;60
30-aug-2015;;10;;2;;;;;1;7;3;;5;5;;3;;5;1;2;2;3;1;;;1;2;1;2;10;;;66
30-dec-2015;;17;1;5;1;;1;;1;8;5;1;2;5;;7;1;3;1;3;2;11;;;2;;2;3;;15;;;97
30-jan-2015;;21;;3;1;1;;;2;2;5;;2;12;;1;;;5;3;2;1;2;;1;;;1;1;15;;;81
30-jul-2015;;15;2;6;;;;1;1;9;3;1;;16;;5;;4;4;2;3;6;1;;;;2;;1;9;;;91
30-jun-2015;;9;1;3;1;;;2;1;3;3;;1;14;;3;;3;2;2;1;4;1;;;;;2;1;9;;;66
30-mar-2015;;12;;3;1;;;;;2;1;1;1;8;;;;1;1;;1;1;1;;3;;1;;1;5;;;44
30-may-2015;;17;;4;3;;1;2;4;1;4;;3;5;;1;;;1;2;2;4;3;;2;;1;;1;9;;;70
30-nov-2015;;11;;8;2;;;2;3;9;2;;2;11;;3;;3;2;3;3;5;;;1;1;;1;1;14;;;87
30-oct-2015;;13;;4;2;;1;1;1;4;3;1;3;11;;4;;1;;3;3;10;2;;1;;2;2;;11;;;83
30-sep-2015;;14;;4;2;;;;;2;5;1;1;17;;2;;1;1;2;3;8;1;;;;4;1;1;12;;;82
31-aug-2015;;24;1;2;1;;;1;1;2;2;3;1;11;;2;;1;;2;2;4;;;2;;1;2;;11;;;76
31-dec-2015;;10;;2;;;;2;;9;1;2;2;3;1;4;;7;3;;1;4;;;1;;3;1;1;8;;;65
31-jan-2015;;13;;4;;;;;1;8;4;;3;3;;1;;1;;5;1;4;2;;1;1;;2;3;12;;;69
31-jul-2015;;14;;3;;;;;1;4;2;;2;7;;;;3;;3;;3;1;;;;;1;1;9;;;54
31-mar-2015;;12;;1;2;;;1;1;2;3;;1;11;;;;3;;3;3;3;;;2;;3;2;1;7;;;61
31-may-2015;;6;;2;;;;2;2;1;;;1;7;;1;;3;1;3;2;5;1;;1;;;2;;11;;;51
31-oct-2015;;27;1;2;3;;1;1;3;4;5;2;1;4;;7;;6;1;2;4;9;2;1;;;5;4;3;11;;;109
