Etiquetas de fila;AMAZONAS;ANTIOQUIA;ARAUCA;ATLÁNTICO;BOLÍVAR;BOYACÁ;CALDAS;CAQUETÁ;CASANARE;CAUCA;CESAR;CHOCÓ;CÓRDOBA;CUNDINAMARCA;Guainía;GUAJIRA;GUAVIARE;HUILA;MAGDALENA;META;NARIÑO;NORTE DE SANTANDER;PUTUMAYO;QUINDÍO;RISARALDA;SAN ANDRÉS;SANTANDER;SUCRE;TOLIMA;VALLE;Vaupés;VICHADA;Total general
21-jun-2010;;2;1;3;1;;;;1;;2;;;6;;1;;5;;1;;1;1;;;;;;2;10;;;37
21-mar-2010;;5;;1;1;1;;;;;1;;1;2;;;;1;;2;1;;;;;;;;;5;;;21
21-may-2010;;5;;1;1;;;;;2;1;;1;9;;;;2;;;1;1;1;1;;;2;;1;6;;;35
21-nov-2010;;4;;5;3;;;;;;;;;3;;;;6;1;5;2;1;;3;1;;2;1;1;9;;;47
21-oct-2010;;2;;8;3;;;;;;;;;4;;1;;;;1;1;1;;1;1;;;;;15;;;38
21-sep-2010;;6;;1;2;;;;;1;;;;6;;1;;;;1;;;;;3;;;;;12;;;33
22-apr-2010;;3;;7;;1;2;;;1;;;;7;;2;;5;2;2;2;;;;1;;2;1;;16;;;54
22-aug-2010;;1;;1;;;;;;;1;;;4;;4;;6;1;2;1;1;;;;;1;1;;10;;;34
22-dec-2010;;6;;3;1;;1;;1;1;1;;;3;;1;;;1;1;;;;;1;;1;2;1;7;;;32
22-feb-2010;;1;1;1;1;;;;;1;1;;;6;;1;;;;1;2;3;;;;;3;;;13;;;35
22-jan-2010;;3;;3;;;;1;;3;1;;;2;;1;;;3;2;2;;;;;;;1;;10;;;32
22-jul-2010;;3;;2;;;;;;4;;;;6;;;;3;;3;1;1;;;;1;;;;13;;;37
22-jun-2010;;;;3;1;;;;1;1;4;1;;10;;;;4;;2;1;;;;;;1;;1;10;;;40
22-mar-2010;;4;;3;;;;;;;2;1;;5;;;;6;;2;;;;;2;;;;;5;;;30
22-may-2010;;3;;;2;;;;;;;;;;;;1;2;3;;2;;1;;2;1;;;1;10;;;28
22-nov-2010;1;4;;4;1;;;;;;1;;;11;;1;;2;1;;1;2;;;;;2;;;12;;;43
22-oct-2010;;4;;4;2;;;;;;4;;;7;;;;1;;3;;;;;;;;;;14;;;39
22-sep-2010;;1;1;4;1;1;;;;1;2;;;6;;;;2;;3;;;1;;;1;;;;12;;;36
23-apr-2010;;12;;3;;;;;;3;3;;;8;;;;5;;;1;;1;;1;;;;1;14;;;52
23-aug-2010;;;;6;;;;;;1;7;;;9;;;;3;3;2;4;;;1;;;;;;15;;;51
23-dec-2010;;3;;6;2;;;;;1;2;;;2;;;;3;1;2;1;;;2;2;;2;;4;18;;;51
23-feb-2010;;10;;2;1;;1;;;;1;;;8;;2;;2;2;2;2;;;;;;1;;1;4;;;39
23-jan-2010;;2;;4;1;;;;;1;1;;;2;;1;;4;2;1;;2;;;1;;;;;15;;;37
23-jul-2010;;6;;4;3;;;2;;3;;;;6;;;;4;1;2;2;1;1;;;;1;;1;10;;;47
23-jun-2010;1;3;;;;;;;;;;;;7;;;;2;;;3;4;;;;;2;;;11;;;33
23-mar-2010;;8;;1;;1;;;;1;;1;;8;;1;;4;;2;1;;;;2;;2;;2;15;;;49
23-may-2010;;6;;;2;;;;2;1;1;;;1;;;1;3;1;2;;;;;;;3;;1;7;;;31
23-nov-2010;;3;;3;;;1;;;1;;;;4;;;;1;;;3;;;;1;;1;1;;10;;;29
23-oct-2010;;3;;2;2;;;;;;;;;1;;;;3;;3;;;;;1;;1;;;15;;;31
23-sep-2010;;2;;5;1;1;;1;;1;1;;;7;;;;;1;2;;;;;1;;;;1;12;;;36
24-apr-2010;;5;;5;1;;;;;2;2;;;4;;2;;4;1;;;;;;1;;1;;;7;;;35
24-aug-2010;;4;;3;1;;;;;;1;;;6;;1;;1;;4;1;2;;;;;1;1;;14;;;40
24-dec-2010;;3;;3;;;;;;1;;;;;;;;3;;3;;;;;1;;3;2;;6;;;25
24-feb-2010;;8;;;1;;;;;1;;;;7;;;;2;;2;;1;;1;;;1;;;17;;;41
24-jan-2010;;1;;3;2;;;;;;;;;1;;;;2;3;2;1;;;;1;;2;2;;11;;;31
24-jul-2010;;4;;6;1;;1;1;;;;;;6;;;;5;1;2;;1;;;;;1;1;1;10;;;41
24-jun-2010;2;3;;2;1;;;1;;1;1;;1;6;;1;;5;;1;1;;;;1;;2;;1;12;;;42
24-mar-2010;;9;;4;1;;1;;;1;1;1;;9;;;;;;;1;;1;;;;2;;3;13;;;47
24-may-2010;;5;1;;;;;;;;;;1;4;;;;;;;;1;;;;;;;;8;;;20
24-nov-2010;;7;;5;3;;;1;;;;;;2;;;;3;;1;1;2;;;1;;2;1;1;18;;;48
24-oct-2010;;2;;1;1;;;;;;;;;;;1;;1;;2;1;;;;2;;2;1;;5;;;19
24-sep-2010;;4;;1;;;;;;2;2;;;2;;;;;1;3;1;;;;;1;1;1;3;16;;;38
25-apr-2010;;3;;2;;;;1;;;1;;1;2;;;;2;;1;1;1;;;;;5;;;5;;;25
25-aug-2010;;5;1;6;;;;;;3;;;;7;;;;2;;;;1;;;2;;;2;;5;;;34
25-dec-2010;;3;;2;2;;;1;;;;;;4;;;;;;5;;;;;;;1;;;7;;;25
25-feb-2010;;7;;4;1;;1;1;;1;;;;4;;;;7;;2;2;;1;;;;1;1;1;11;;;45
25-jan-2010;;5;;1;;;1;;1;;;;;9;;1;;1;;;;;;;1;;4;1;1;12;;;38
25-jul-2010;;4;;3;3;1;;;;;2;;;3;;1;;2;2;1;;;2;;1;;1;1;1;6;;;34
25-jun-2010;;;;3;1;;;1;1;;;1;;4;;1;;;;4;;;;1;;;1;;;11;;;29
25-mar-2010;;4;;3;;;;;;;2;;;4;;;;3;;1;2;1;1;;;;;;1;10;;;32
25-may-2010;1;5;;;1;;;;;;2;;1;7;;;;;;2;;1;1;;1;;3;;;9;;;34
25-nov-2010;;5;;3;2;;;;;;1;;;11;;;;;;1;3;1;;;;;1;1;;12;;;41
25-oct-2010;;5;;3;1;;;1;;;1;;;7;;1;;5;;2;;2;;;2;;1;1;2;15;;;49
25-sep-2010;;2;;6;1;;;1;;;1;;;1;;;;1;;3;;1;;2;1;;1;;;11;;;32
26-apr-2010;;7;;3;1;;;;;2;1;;;4;;;;1;3;1;3;;;;1;;;;;7;;;34
26-aug-2010;;5;1;3;1;;;1;;;1;;;1;;1;;3;;;;2;;;1;;;1;;8;;;29
26-dec-2010;;3;;;1;;;1;;;;;;2;;;;2;;3;;;;;2;;2;;1;11;;;28
26-feb-2010;;5;;2;1;;;1;;1;1;;;3;;1;;3;1;;;3;;;1;;1;;4;10;;;38
26-jan-2010;;5;;2;2;1;;;;3;;;;6;;1;;1;;;;;;1;1;;3;1;;10;;;37
26-jul-2010;;6;;2;;;;;1;1;1;;;8;;2;;1;1;3;;1;;;1;;1;;1;14;;;44
26-jun-2010;;4;;2;2;;;;;5;1;;;2;;1;;4;;2;1;1;;;;;1;2;1;10;;;39
26-mar-2010;;8;;3;;;;;1;;1;;;6;;;;2;2;1;;;;;;;5;;;15;;1;45
26-may-2010;;2;;;;;;;;2;;;;5;;;;4;;3;;;;;1;1;2;;1;5;;;26
26-nov-2010;;4;;3;;;;;;;2;;;4;;;;4;1;3;;;;;2;;3;2;1;12;;;41
26-oct-2010;;5;;;;;;;1;;2;;;2;;1;;1;;5;;;;;1;;2;;;8;;;28
26-sep-2010;;5;1;;1;;;;;;;;;1;;1;;2;1;7;2;;;;;1;2;;;9;;;33
27-apr-2010;;2;;4;1;1;;1;;;3;1;;9;;;;3;;;;2;;;2;;;1;1;6;;;37
27-aug-2010;;2;2;4;1;;;;;1;1;;;1;;;;5;;6;2;;;;;;1;2;;9;;;37
27-dec-2010;;1;;;2;;;1;1;1;;;;5;;;;3;;;;1;1;;;;1;;;16;;;33
27-feb-2010;;9;;1;2;;;1;;;;;;5;;;;;;;;2;1;;1;;1;1;;9;;;33
27-jan-2010;;;;5;1;;;;1;;;;;10;;;1;3;;2;2;;1;;;;;1;;14;;;41
27-jul-2010;;2;;6;2;;;;;;1;;;6;;;;1;;;;;;;;;2;;;8;;;28
27-jun-2010;;2;1;;;;;;1;2;;;;3;;;;;2;;;1;;;1;;1;1;1;9;;;25
27-mar-2010;;4;;5;2;;2;;;5;;;;2;;1;;2;1;5;;1;;1;;;2;;1;10;;;44
27-may-2010;;3;;;1;;;;1;;3;;;3;;;;;;3;1;1;;;1;;;;;12;;;29
27-nov-2010;;3;;3;1;;;;;;;;;;;;;5;1;1;;1;;;;;2;2;1;13;;;33
27-oct-2010;;7;;5;1;;;1;;;;;;6;;;;3;;1;;;;1;;;;1;1;17;;;44
27-sep-2010;;5;;1;;1;;;1;1;;;;3;;;;1;;1;2;2;;1;1;1;1;;1;10;;;33
28-apr-2010;;4;;3;;;;;;1;;;;10;;;;3;;3;2;;1;;1;;1;;;14;;;43
28-aug-2010;;5;1;9;1;;;;;;;;;4;;;;2;;3;1;;;;;;;;1;14;;;41
28-dec-2010;;4;;3;1;;;1;;;;;;6;;;;1;;1;;1;1;;;;;1;;16;;;36
28-feb-2010;;2;;1;3;;;1;;;1;;;3;;1;;4;1;5;2;1;2;;1;;1;;;8;;;37
28-jan-2010;;6;;2;;;;;;;;;;3;;;;4;;;;1;;;;;1;1;1;8;;;27
28-jul-2010;;1;;2;;;;1;1;;2;;;4;;;;1;;2;;;;1;1;;;;;14;;;30
28-jun-2010;;4;;2;1;1;;;1;4;2;;;5;;;;;1;2;;;3;;;;;;2;8;;;36
28-mar-2010;;3;;2;1;1;1;;;2;;;1;2;;;;6;4;3;1;1;;;;;1;;;9;;;38
28-may-2010;1;5;;2;;;;;;;;;;2;;;;3;2;1;;;;;1;;;1;1;9;;;28
28-nov-2010;;3;;;1;;;;;;;;;3;;1;;4;;5;2;2;;;;;2;1;1;10;;;35
28-oct-2010;;9;;8;2;;1;;;1;;;;6;;;1;3;3;3;;;;;1;;1;;1;10;;;50
28-sep-2010;;6;;7;1;;;;;;;;;3;;1;;2;;3;2;;;;;;1;;1;14;;;41
29-apr-2010;;4;;6;1;;;;;;;;;3;;1;;1;;;2;;;;;;1;;;5;;;24
29-aug-2010;;3;;2;1;1;;1;;3;;;;3;;;;4;;5;3;1;;;;;;;;7;;;34
29-dec-2010;;;1;5;2;;;1;;;;;;5;;;;1;;;;1;;;;;;;;11;;;27
29-jan-2010;;5;1;5;;1;;1;;1;4;;;7;;;;2;2;;1;1;;;;;3;1;;12;;;47
29-jul-2010;;1;;6;3;;1;1;;3;;;;7;;;;2;;1;;1;;;1;;3;;;11;;;41
29-jun-2010;;;1;2;1;;;1;;1;;;;11;;;;1;1;;1;2;;;1;;;;1;6;;;30
29-mar-2010;;1;1;2;;;1;;1;1;2;;;6;;1;;2;1;2;;1;;;1;;;;3;6;;;32
29-may-2010;;2;;;;;;;;2;1;;1;2;;1;;;;1;1;;;;2;;;1;;3;;;17
29-nov-2010;;4;;;1;;;2;;;;;;4;;;;2;;1;3;;;;1;;1;;;11;;;30
29-oct-2010;;;;3;;;;3;;2;1;;;6;;1;;1;;3;1;1;;;1;;;;;12;;;35
29-sep-2010;;1;1;5;;;;;;;;;;1;;2;;5;;2;2;;;;2;;;;;21;;;42
30-apr-2010;;8;;;;;;;;2;1;;1;5;;;;4;1;5;1;;;;;;3;;;14;;;45
30-aug-2010;;5;;5;1;;;;;1;;;1;4;;;;;;2;;1;;;;1;3;;;9;;;33
30-dec-2010;;;;3;1;;;5;;1;1;;;;;;;1;;2;;;;;;;;;2;17;;;33
30-jan-2010;;2;;4;2;;;;;1;1;;;5;;;;3;1;4;1;;;;2;;;;1;9;;;36
30-jul-2010;;6;;3;;;;2;;;;;;7;;;;2;;4;;1;;;1;;1;;;9;;;36
30-jun-2010;;4;;;1;;;1;;1;1;;;5;;;;2;;2;;;1;;;;2;1;;13;;;34
30-mar-2010;;2;;2;;;;;;;4;;;3;;;;3;;2;;2;;;1;;;;1;11;;;31
30-may-2010;;1;;;2;1;;;;;;;;3;;;;1;;;;;;;1;;;;1;3;;;13
30-nov-2010;;3;;1;1;;2;;;;;;;5;;1;;;;1;1;2;1;;1;;1;;1;10;;;31
30-oct-2010;;9;;2;2;1;;;;1;1;;;1;;1;;3;;2;2;1;1;1;1;;3;;;13;;;45
30-sep-2010;;1;;2;;;;1;;1;2;;;5;;;;5;;2;2;;;1;1;;1;;1;13;;;38
31-aug-2010;;5;1;2;2;;;1;1;3;;;;5;;;;4;;3;1;2;;1;1;;;1;;14;;;47
31-dec-2010;;2;;5;1;;;1;;;;;;1;;2;;1;;;;2;;1;;;1;;;6;;;23
31-jan-2010;1;2;;2;;;;;1;1;2;;;3;;;1;2;2;2;1;4;1;;;;4;;3;9;;;41
31-jul-2010;;2;;8;2;;1;;1;1;1;;;8;;1;;4;;1;;;;;;;2;;;12;;;44
31-mar-2010;;;;5;4;;;;1;2;;;;5;;2;;4;6;2;2;;;;1;;;1;2;13;;;50
31-may-2010;;5;;1;;;;;;;;;;5;;2;;2;1;1;2;;;;;1;1;;1;9;;;31
31-oct-2010;;11;;2;1;;;;1;;1;;;1;;2;;7;1;2;;;1;;;1;1;1;2;9;;;44
