Etiquetas de fila;AMAZONAS;ANTIOQUIA;ARAUCA;ATLÁNTICO;BOLÍVAR;BOYACÁ;CALDAS;CAQUETÁ;CASANARE;CAUCA;CESAR;CHOCÓ;CÓRDOBA;CUNDINAMARCA;GUAINÍA;GUAJIRA;GUAVIARE;HUILA;MAGDALENA;META;NARIÑO;NORTE DE SANTANDER;PUTUMAYO;QUINDÍO;RISARALDA;SAN ANDRÉS;SANTANDER;SUCRE;TOLIMA;VALLE;VAUPÉS;VICHADA;Total general
mar-09-2017;;19;1;5;;;;1;;8;1;;2;13;;3;;4;2;3;2;;1;;1;;1;1;1;14;;;83
mar-10-2017;;15;2;7;1;;;2;1;9;3;1;2;14;;5;;4;3;2;5;1;;;;;1;;2;7;;1;88
mar-11-2017;;18;1;4;4;1;;1;2;6;2;;3;5;;4;;1;2;2;7;3;;1;1;;4;;2;12;;;86
mar-12-2017;;16;1;4;;;;2;2;6;5;;2;1;;2;;3;;4;7;4;;1;;1;2;;;10;;1;74
mar-13-2017;;17;;2;4;;1;2;2;8;3;;;10;;3;;2;2;3;1;5;1;3;1;;1;1;2;7;;;81
mar-14-2017;;9;;4;7;1;1;;;5;1;;4;17;;3;;;1;3;2;1;;;2;;3;1;1;4;;;70
mar-15-2017;;14;;6;1;;;;3;4;4;1;;11;;6;;2;1;4;1;1;;;1;;4;;2;10;;;76
mar-16-2017;;17;;4;;;;;;4;1;;2;16;;;;3;3;3;3;1;;1;;1;2;;1;10;;;72
mar-17-2017;;13;1;6;3;;;2;1;7;3;1;;9;;4;;1;3;1;2;1;;;3;;2;2;2;10;;;77
mar-18-2017;;14;1;9;5;;;;1;4;2;2;;3;;5;;3;3;3;1;;;2;1;;4;;1;8;;;72
mar-19-2017;;6;2;6;3;;1;1;1;4;5;1;1;8;;;;4;2;1;4;2;;3;1;1;3;1;1;13;;;75
mar-20-2017;;19;;2;1;;;1;1;5;;;3;1;;2;1;2;4;2;1;;1;;1;;1;1;5;17;;;71
mar-21-2017;1;15;;2;4;;1;;;3;1;;1;8;;3;;;;2;3;4;1;1;;;3;;;5;;;58
mar-22-2017;;17;;5;2;;1;1;1;4;1;;1;12;;4;;2;;2;2;;;1;;1;2;1;1;13;;1;75
mar-23-2017;;19;1;5;3;;;1;3;5;3;;1;10;;2;;3;5;3;4;4;;;1;;3;;2;11;;;89
mar-24-2017;;21;;4;3;;;1;;6;3;1;1;7;;4;;;1;3;3;5;;;1;;;1;3;17;;;85
mar-25-2017;;12;;6;4;;;;2;6;3;1;1;8;;4;;4;1;2;1;3;1;;1;;8;2;1;12;;;83
mar-26-2017;;13;1;4;7;1;;4;;4;1;;;1;;2;;3;4;3;4;1;;;;;3;;;11;;;67
mar-27-2017;;17;;9;2;;;1;;2;1;;3;11;;;;;2;2;1;6;;;;;4;2;2;11;;;76
mar-28-2017;;14;;4;2;1;1;1;;8;2;;;9;;3;;;1;1;2;2;1;;2;;3;;1;14;;;72
mar-29-2017;;17;1;3;2;;;1;;3;;1;;10;;1;;2;;1;;1;1;1;3;;3;1;1;7;;;60
mar-30-2017;;15;2;8;4;;;1;2;3;;;1;9;;2;;1;3;5;1;2;1;;1;1;4;1;5;10;;;82
mar-31-2017;;18;;3;3;;;2;;2;1;;1;12;;5;;2;4;1;2;4;5;2;;;1;2;;13;;;83
may-01-2017;;11;;6;;;1;1;;4;;;4;3;;5;;5;1;2;2;;;;;;5;;1;11;;;62
may-02-2017;;9;;6;;;;;1;8;1;;1;9;;5;;3;1;1;;3;;1;1;;3;1;1;10;;;65
may-03-2017;;7;;1;;;;1;1;4;1;;2;10;;4;;;;;1;;1;;2;;1;1;;16;;;53
may-04-2017;;12;;6;1;;;1;;1;2;;2;5;;3;;1;1;2;2;3;1;;1;;1;3;2;10;;;60
may-05-2017;;18;;1;1;;;;;5;;;4;9;;1;;3;;1;1;3;1;;1;;3;2;;12;;;66
may-06-2017;;7;;3;;;;1;;7;4;3;;6;;3;;6;1;1;;2;1;;1;;4;1;3;5;;;59
may-07-2017;;6;;3;3;;;;;7;1;2;5;4;;1;;4;1;1;4;2;;;;;1;;;21;;;66
may-08-2017;;13;;4;;;;2;;1;3;;;11;;1;;2;1;1;1;1;;;;;1;1;3;20;;;66
may-09-2017;;5;;4;;;1;1;2;2;5;;;16;;3;;1;1;3;4;4;;;;;2;;1;9;;;64
may-10-2017;1;8;;1;1;1;1;;1;9;1;;1;8;;8;1;4;1;;1;4;;1;;1;1;;1;12;;;68
may-11-2017;1;18;;5;1;1;1;;1;1;2;;3;6;1;;;2;2;2;5;3;;;;;1;;2;10;;;68
may-12-2017;;19;;7;;;;;3;4;;;;6;;7;;2;1;2;1;2;;2;1;;2;;2;10;;;71
may-13-2017;;7;1;9;1;;;1;1;11;1;1;2;8;;2;;3;1;2;3;2;1;1;1;;3;2;3;8;;;75
may-14-2017;;5;;5;2;;1;1;1;13;3;2;3;3;;3;1;4;1;;6;2;;1;1;;;3;1;21;;;83
may-15-2017;;13;;2;2;;1;1;1;7;7;;;4;;3;;3;1;;1;2;;;;;1;;1;7;;;57
may-16-2017;;14;;4;1;;;;1;4;6;;1;17;;1;;1;1;;1;6;;2;1;;4;1;;11;;;77
may-17-2017;;17;;4;2;;1;;1;3;5;1;3;7;;2;;3;1;;2;3;;;1;;3;1;;14;;;74
may-18-2017;;23;;3;1;1;;;;4;3;;4;5;;6;1;1;1;1;2;2;1;;1;;1;;;8;;;69
may-19-2017;;12;;4;1;;;;1;5;4;1;1;10;;5;;;2;;2;4;;;1;;3;1;;18;;;75
may-20-2017;;13;;4;;;;1;3;5;4;;;4;;1;;4;1;;2;4;;2;1;;5;1;1;13;;;69
may-21-2017;1;3;1;4;;;;1;;9;;;;5;;3;1;;2;1;1;2;1;;;;2;2;;15;;;54
may-22-2017;;11;;4;;1;1;1;1;2;1;2;2;6;;1;;2;2;2;1;2;;2;;;2;;;8;;;54
may-23-2017;;22;;5;;;;;1;4;2;1;2;10;;2;;;;;;3;;;;;4;;1;13;;;70
may-24-2017;;19;;7;;;;1;;7;2;;;9;;1;;1;1;;;;1;1;1;;2;;;8;;;61
may-25-2017;;15;;5;;;;1;1;2;3;2;;16;;;;;1;1;3;2;1;2;;;5;1;;7;;;68
may-26-2017;;15;1;5;1;;1;1;1;2;5;;2;7;;;;1;;1;;2;;;;;1;1;;15;;;62
may-27-2017;;9;1;2;2;;;1;2;11;2;1;;6;;1;;4;4;3;1;3;1;;;;7;;;12;;;73
may-28-2017;;13;;4;;1;;;1;11;5;1;2;6;;4;;2;1;1;6;3;;;;;6;1;;7;;;75
may-29-2017;;6;;2;1;;;1;2;4;3;;;5;;3;;4;;1;2;1;;1;;;;1;1;9;;;47
may-30-2017;;17;;4;;;1;;;1;3;;1;13;;2;;;;2;3;3;;1;;;;;2;7;;;60
may-31-2017;1;19;1;7;;;1;1;1;;1;;3;10;;6;;2;;1;2;3;;;;1;2;;3;7;;;72
nov-01-2017;;8;;3;2;1;;;1;10;7;2;2;9;;1;;1;;;2;;1;;;;1;2;;6;;;59
nov-02-2017;;29;1;2;;;;1;2;3;;;3;10;;1;;3;;1;1;4;;1;;;1;1;1;12;;;77
nov-03-2017;;19;;4;1;;;;;5;4;2;4;18;;2;1;6;1;1;1;2;;1;1;;;4;2;7;;;86
nov-04-2017;;19;;2;6;2;;1;;6;3;;2;8;;1;;6;2;1;2;2;;;;;1;2;1;11;;;78
nov-05-2017;1;3;;5;2;;;2;;5;3;;2;2;;;;1;1;1;5;2;;;;2;4;1;2;18;;1;63
nov-06-2017;;19;;4;5;;;1;1;5;1;3;2;5;;3;;3;1;2;1;3;;;;;1;1;1;7;;1;70
nov-07-2017;;17;;1;1;;1;1;;3;;;1;14;;2;;1;1;3;;2;1;;2;2;1;;;7;;;61
nov-08-2017;;17;;5;2;;1;;2;2;4;;3;10;;;;;2;3;1;2;;;;;2;2;;14;;;72
nov-09-2017;;23;;4;1;;;;;2;1;;3;10;;3;;2;2;1;1;;1;;;;1;;;14;;;69
nov-10-2017;;20;;2;1;;;1;1;5;3;2;6;9;;3;;2;1;4;3;3;;3;;;;1;1;12;;;83
nov-11-2017;;15;;4;1;;;;1;3;2;;2;7;;2;1;1;;2;3;4;;1;;;1;2;1;11;;1;65
nov-12-2017;2;9;;2;1;2;2;2;;9;1;;2;8;;3;;3;;1;3;1;;;;1;3;;2;8;;;65
nov-13-2017;;16;;3;3;;1;;1;5;7;1;6;3;;;;3;1;2;2;4;1;1;;;3;;2;3;;;68
nov-14-2017;;12;;5;1;;;1;;5;2;;3;16;;1;;2;;1;2;2;1;1;;;3;2;;8;;;68
nov-15-2017;;20;;5;;;1;1;1;5;5;;2;12;;1;;2;;2;;2;;;;;2;2;1;10;;;74
nov-16-2017;;19;1;7;1;;;1;2;6;;;3;9;;2;;1;;3;;4;1;;;;2;;;12;;;74
nov-17-2017;;10;;3;3;;;;;3;;1;;9;;3;;3;1;1;6;5;1;1;;;;1;;17;;;68
nov-18-2017;;18;;3;1;;1;1;;7;;;1;5;;1;2;1;;3;2;5;1;1;2;;1;1;1;6;;;64
nov-19-2017;;8;;3;1;;;1;1;7;3;;4;4;;1;;4;1;5;6;3;1;;;;1;1;;8;;;63
nov-20-2017;1;10;;5;1;;;1;;4;2;2;3;11;;;;5;2;3;2;5;;;;;;;2;4;;;63
nov-21-2017;;15;;6;3;;;1;;7;2;1;1;11;;1;;;2;;1;1;;1;;;3;3;;6;;;65
nov-22-2017;;19;;6;;;1;1;2;1;1;;2;16;;2;;4;;1;1;2;2;;;1;1;;;7;;;70
nov-23-2017;;16;;4;;;;;1;6;2;2;3;8;;5;;4;2;2;;1;2;;1;;1;;3;6;;;69
nov-24-2017;;15;;3;1;;;1;2;4;2;1;;9;;1;;2;;1;1;7;1;1;;1;3;1;;10;;;67
nov-25-2017;;13;1;4;2;;;;;8;3;;2;6;;2;;4;3;1;4;1;1;1;1;;;2;1;9;;;69
nov-26-2017;;13;;3;3;1;;1;;8;3;3;1;2;;;;3;5;;2;1;1;1;;;3;1;1;14;;;70
nov-27-2017;;13;;4;2;1;;;2;5;1;1;1;5;;1;;6;;1;1;;1;2;;;1;1;2;11;;;62
nov-28-2017;;16;;1;;1;;;;3;4;;2;7;;2;;3;2;3;4;1;1;;1;;3;1;1;9;;;65
nov-29-2017;;18;;3;2;;;;;2;1;;3;8;;2;;3;2;2;3;1;1;;;1;4;;;7;;;63
nov-30-2017;;14;;6;2;;;;2;6;1;;3;7;;3;1;2;2;1;1;1;;1;2;;2;3;1;6;;;67
oct-01-2017;1;13;;7;1;;1;1;;4;6;;1;7;;2;1;2;2;2;4;2;1;1;2;;6;2;;6;;;75
oct-02-2017;;23;;5;2;1;1;1;1;3;2;;1;2;;3;;1;1;;3;2;2;1;;;3;4;2;9;;;73
oct-03-2017;;20;;5;2;;;4;;7;1;;1;9;;1;;4;1;1;2;2;;;2;;1;1;;16;;;80
oct-04-2017;;25;1;1;1;;;1;2;;6;1;3;14;;3;;;;3;2;3;;1;;;3;2;;4;;;76
oct-05-2017;;9;;4;2;;;1;;8;2;;3;9;;4;;2;;1;5;1;;1;;;1;1;1;8;;;63
oct-06-2017;;14;;6;;;;;;1;4;;2;11;;5;;2;;1;2;3;;;;;3;3;2;4;;;63
oct-07-2017;;17;;4;3;;;2;;7;2;;2;7;;1;;;2;1;3;2;;;;2;;3;2;2;;;62
oct-08-2017;;9;;;2;1;;4;1;5;2;;1;3;;2;;6;;2;1;5;;;;;3;;2;6;;;55
oct-09-2017;1;14;;3;2;;;;;4;1;1;4;11;;2;;1;3;3;;2;;1;;;3;;3;1;;;60
oct-10-2017;;19;;4;4;;;;;6;;;2;6;;3;;1;1;;1;3;;;;;2;2;3;8;;;65
oct-11-2017;;13;;1;1;;;1;;2;2;;1;9;;2;;2;1;;1;4;2;;;;1;1;;4;;;48
oct-12-2017;;20;1;7;2;;;1;;2;3;1;2;16;;2;;1;3;6;2;2;;1;1;;1;;;12;;;86
oct-13-2017;;24;;4;2;;;1;;4;3;1;3;7;;;;1;;3;2;3;1;;1;1;6;1;1;9;;;78
oct-14-2017;1;19;;2;1;1;;1;;3;2;1;4;5;;2;;2;4;1;2;5;;;1;;2;1;1;10;;;71
oct-15-2017;1;15;;1;2;1;;1;1;7;3;;1;6;;;;3;1;2;1;3;1;1;;1;3;3;2;8;;;68
oct-16-2017;;17;;4;3;1;;;;5;2;;3;1;;1;;;;;1;3;;;;;1;;;10;;1;53
oct-17-2017;;12;;8;2;;;3;1;3;2;;2;13;;;;2;1;2;1;6;;2;;;;1;1;5;;;67
oct-18-2017;;20;1;7;3;;;2;2;4;1;;2;18;;1;2;2;1;1;;6;;;;;3;2;1;5;;;84
oct-19-2017;;22;;4;;;;;;4;5;1;2;9;;;;3;2;2;;2;1;1;2;;;1;;12;;;73
oct-20-2017;;18;;2;1;;;;;2;;1;3;5;;;;2;;;1;5;;;;;5;;1;9;;1;56
oct-21-2017;;19;1;6;1;;;1;1;8;1;;3;8;;;;7;1;1;1;1;;;1;;2;1;1;11;;;76
oct-22-2017;;21;;5;;;;3;;3;2;3;1;3;;1;;2;;;1;1;;1;1;;4;1;;10;;1;64
oct-23-2017;;14;;4;1;;;2;1;6;;2;2;5;;;;2;;;;1;1;;;;2;1;;11;;;55
oct-24-2017;;22;1;4;1;;;1;;1;1;;4;13;;;;2;1;;2;2;;1;;;2;;;9;;;67
oct-25-2017;;28;;6;1;;;1;1;2;;;;3;;1;;2;;1;1;6;;1;1;;;2;;12;;;69
oct-26-2017;;15;;4;1;;1;2;;6;3;2;;14;;4;;2;;1;3;2;;;;;2;1;1;8;;;72
oct-27-2017;1;12;;4;;;;1;;4;8;1;1;16;;1;;2;1;1;3;2;;1;;;2;;;7;;;68
oct-28-2017;1;9;1;2;4;;1;1;2;3;5;;5;5;;1;;;;2;1;2;;;2;;2;;1;10;;1;61
oct-29-2017;;7;;5;2;;1;1;;5;4;1;2;5;;;;1;;3;1;2;1;2;1;;1;2;;6;;;53
oct-30-2017;;24;;1;1;;1;;;3;1;;2;13;;2;;3;2;1;1;;1;;;;;;2;13;;;71
oct-31-2017;;17;;1;2;;;1;;4;4;;1;5;;3;;2;1;1;1;2;1;;;1;1;;1;11;;;60
sep-01-2017;1;18;;4;;1;;;2;5;3;;;8;;3;;2;1;2;5;;2;1;1;;1;1;;8;;1;70
sep-02-2017;;15;;4;4;;1;;1;7;3;;3;2;;5;;1;1;2;5;3;;;1;;2;;4;7;;;71
sep-03-2017;;9;;6;1;1;;;2;5;2;;3;3;;2;;3;3;1;7;1;;2;1;;2;1;2;5;;;62
sep-04-2017;;20;1;8;1;;;1;;4;1;;2;12;;3;;;2;1;3;;;;;1;6;;;9;;;75
sep-05-2017;1;11;1;3;1;;;3;1;1;2;;;9;;5;;2;2;1;;5;1;;1;;;;1;8;;;59
sep-06-2017;;27;;4;1;;;;1;7;2;;;6;;2;1;2;;3;2;2;1;1;;;3;1;;6;;1;73
sep-07-2017;;13;;7;1;;;;1;6;2;;3;3;;2;;2;1;1;3;3;;2;;1;2;;;9;;;62
sep-08-2017;;16;1;3;1;;1;1;1;7;3;;1;7;;5;;3;1;;1;5;1;1;;;2;2;1;6;;;70
sep-09-2017;;6;;5;1;;1;;1;5;3;;;17;;1;;4;2;1;4;1;1;;1;;4;;;8;;;66
sep-10-2017;;4;;3;;;;2;;6;5;1;2;5;;3;;3;1;1;4;1;;1;2;;2;3;1;11;;;61
sep-11-2017;;14;2;3;;;;1;;4;3;3;2;11;;4;;1;;1;2;8;1;;1;;3;1;1;10;;2;78
sep-12-2017;;16;1;7;;;;;1;4;2;;2;5;;3;;2;1;2;1;3;;;;;3;;2;8;;;63
sep-13-2017;;19;1;1;1;;;1;;2;2;2;2;13;;4;;1;1;1;3;1;;2;;;;2;;6;;;65
sep-14-2017;;17;;2;2;1;;1;;8;1;1;1;9;;2;;2;3;2;;;;;1;;4;1;1;7;;;66
sep-15-2017;;15;;2;1;;;1;;6;4;2;1;8;;3;;2;;;4;6;;1;;;;1;;8;;1;66
sep-16-2017;;11;;4;1;2;;1;1;7;5;1;3;6;;5;;1;1;2;4;2;1;;;;2;1;1;5;;;67
sep-17-2017;;10;;2;1;;;;2;7;5;;2;3;;1;;7;4;2;3;6;1;1;;;;2;;14;;;73
sep-18-2017;;19;;6;;1;1;;1;5;1;1;1;8;;4;;1;1;;3;6;;;;;;1;;16;;;76
sep-19-2017;;12;;4;2;;;;;3;1;1;;8;;3;;5;;;1;4;1;1;1;1;2;1;;13;;;64
sep-20-2017;;13;;3;;;1;;;4;1;;2;7;;;;4;1;2;2;1;1;;1;;4;2;2;8;;;59
sep-21-2017;;15;;3;1;;1;1;;5;6;;2;10;;3;;4;3;1;1;3;;;;;2;;;5;;2;68
sep-22-2017;;9;1;4;;1;;;1;2;2;1;;13;;4;;1;2;;5;6;;;1;;1;2;;11;;1;68
sep-23-2017;;12;;5;;;;;1;5;4;2;1;5;;1;1;2;1;1;4;7;;;;;5;3;;10;;;70
sep-24-2017;;6;;5;;1;;3;;2;4;;3;5;;;;2;;3;6;6;1;1;;;2;2;;3;;;55
sep-25-2017;;9;;1;2;;1;;1;2;;1;1;10;;3;;3;;1;3;2;;1;;;2;1;1;9;;1;55
sep-26-2017;;5;;3;;;;;1;6;6;2;1;10;;2;;4;;;2;1;1;1;;;1;2;;9;;;57
sep-27-2017;;14;;9;;;1;;;3;;1;5;7;;;;2;1;1;;4;;1;;;2;1;1;7;;;60
sep-28-2017;;18;;3;1;;1;1;;7;1;;1;11;;2;;1;2;1;1;4;;;1;;;1;;8;;;65
sep-29-2017;;17;2;4;;;;;1;3;2;;3;7;;1;;4;1;;2;1;;;;;1;;;3;;;52
sep-30-2017;;10;;3;4;;;1;1;5;6;;;10;;2;;2;2;1;1;8;;1;1;;1;;4;5;;;68
